ZINST22,UCTMT,WSTM1,WSTM2,WSTM3,ZINST102
2.07918119430542,34.5,0.0,0.0,0.0,9.999999974752427e-07
6.367341041564941,134.1008758544922,1140.247802734375,1153.1551513671875,1154.224609375,0.0043076546862721
