ZINST22,UCTMT,WSTM1,WSTM2,WSTM3,ZINST102,extra value 0,extra value 1,extra value 2,extra value 3,extra value 4,extra value 5,extra value 6,extra value 7,extra value 8,extra value 9
2.07918119430542,34.5,0.0,0.0,0.0,9.999999974752427e-07,-7660405810158.945,-3867567990.915508,-16172948892.573866,-4081010743.3487854,-2315918739.921007,-2735441657.625041,-2035739048.9715583,-759773764.2238743,-14751044.81596326,-14740211.955451906
6.367341041564941,134.1008758544922,1140.247802734375,1153.1551513671875,1154.224609375,0.0041388161480426,235698145487956.75,16560747286.40581,43640275323.18399,5057035433.328864,2870989647.1635246,940588939.9360385,2708180630.6206336,1133678519.2060463,15397368.66299616,5821459.439003705
